product_id,title,meta_title,slug,thumb,desc,summary,type,sku,price,quantity,published_at,status,discount,created_at,updated_at
90749,Tai nghe Bluetooth True Wireless Alpha Works Curve 100,"Tai nghe Alpha Works Curve 100 | Giá rẻ %%currentmonth%%, góp 0%",tai-nghe-bluetooth-alpha-works-curve-100,/g/r/group_1122_1.png,,"Thiết kế nhỏ gọn, vừa vặn với tai gip người dng cảm thấy thoải mi khi sử dụng lu di. Thời gian sử dụng ấn tượng ln đến 20 giờ nhờ vo hộp sạc tiện lợi.Kết nối Bluetooth 5.4 đảm bảo tn hiệu ổn định v nhanh chng.Đặc biệt, tiu chuẩn chống nước IPX4 gip tai nghe chịu được mồ hi v nước, l tưởng cho những hoạt động thể thao.",Tai nghe Bluetooth,tai-nghe-bluetooth-alpha-works-curve-100,390000,999,2025-11-19 18:27:10,1,50000,2025-11-19 18:27:10,2025-11-19 18:27:10
99274,Tai nghe Bluetooth chụp tai Tronsmart Sounfii Q20,"Tai nghe Tronsmart Sounfii Q20 | Giá cực tốt, giao nhanh",tai-nghe-chup-tai-tronsmart-sounfii-q20,/g/r/group_1141_1_.png,"Hotsale từ ngy 26/4 - 28/4 : Giảm gi chỉ cn 710,000đ (số lượng c hạn, p dụng cng ưu đi Smember). Ngy cuối hotsale chỉ p dụng thanh ton online 100% hoặc thanh ton trực tiếp tại cửa hng.","Micr chống ồn chủ động tin tiến pht hiện v loại bỏ 85% tiếng ồn xung quanh, mang đến trải nghiệm m nhạc đắm chm ngay cả trong mi trường ồn o.Miếng đệm tai bằng bọt nhớ được thiết kế để định hnh nhẹ nhng, cc khớp xoay của băng đ tự động điều chỉnh để đảm bảo vừa vặn hon hảo với kch thước đầu của bạn.Dung lượng pin ln đến 60 giờ khi tắt ANC gip bạn thoải mi sử dụng cả ngy di m khng lo hết pin.",Tai nghe Bluetooth,tai-nghe-chup-tai-tronsmart-sounfii-q20,890000,999,2025-11-19 18:27:10,1,400000,2025-11-19 18:27:10,2025-11-19 18:27:10
69295,Tai nghe Bluetooth True Wireless Havit TW905 ,"Tai nghe Havit TW905 | Giá tốt %%currentmonth%%, giao hàng nhanh ",tai-nghe-khong-day-havit-tw905,/t/a/tai-nghe-khong-day-havit-tw905_4_.png,,"Thời lượng sử dụng 27 giờ, sẵn sng đồng hnh cng bạn trong suốt cả ngyĐộ trễ thấp 60ms cho trải nghiệm m thanh mượt, chiến game khng gin đoạnMng loa 10mm cho từng nốt nhạc được ti tạo một cch r rng v chn thực2 micro ENC gip lọc tạp m cho cuộc gọi r rng như đang đối thoại trực tiếp",Tai nghe Bluetooth,tai-nghe-khong-day-havit-tw905,690000,999,2025-11-19 18:27:10,1,300000,2025-11-19 18:27:10,2025-11-19 18:27:10
100656,Tai nghe Bluetooth True Wireless Aukey EP-M3A - Chỉ có tại Cellphone S,"Tai nghe Aukey EP-M3A | Giá rẻ, ưu đãi tốt",tai-nghe-khong-day-aukey-ep-m3a,/a/u/aukey_ep-m3a.png,"Hotsale từ ngy 14/03-16/03 : Giảm gi chỉ cn 250,000đ (số lượng c hạn, p dụng cng ưu đi Smember). Ngy cuối hotsale chỉ p dụng thanh ton online 100% hoặc thanh ton trực tiếp tại cửa hng.","Khng nước IPX4: Bảo vệ khỏi nước v mồ hi, l tưởng cho mọi hoạt động ngoi trời v tập luyệnBluetooth 5.4: Kết nối nhanh chng, mang đến trải nghiệm nghe nhạc mượt m v khng gin đoạnThời lượng pin 20 giờ: Hộp sạc tiện lợi cho php sử dụng lu di, hon hảo cho cc chuyến đi diMng loa kch thước 6 mm: m thanh sắc nt, sống động, mang đến trải nghiệm m nhạc tuyệt vời",Tai nghe Bluetooth,tai-nghe-khong-day-aukey-ep-m3a,350000,999,2025-11-19 18:27:10,1,0,2025-11-19 18:27:10,2025-11-19 18:27:10
56171,Tai nghe Bluetooth True Wireless SoundPEATS Life,Tai nghe Bluetooth Soundpeats Life | Giá rẻ,tai-nghe-bluetooth-soundpeats-life,/g/r/group_115_1.png,"Hotsales từ 15/04 - 03/05: Giảm sốc chỉ cn 790,000đ (số lượng c hạn, p dụng cng Smember v cc ưu đi khc, mỗi khch hng mua tối đa 3 sản phẩm cng loại) Ngy cuối hotsale chỉ p dụng thanh ton online 100% hoặc thanh ton trực tiếp tại cửa hng.",Cng nghệ khử tiếng ồn chủ động cng chống ồn Al ENC gip loại bỏ tiếng ồn vượt trộiChế độ xuyn m cho php bạn vừa đeo tai nghe vẫn nghe được m thanh bn ngoiDriver 12mm mang đến cho bạn thưởng thức những giai điệu m thanh chn thật nhấtSử dụng thoải mi với thời gian nghe nhạc đến 5 giờ v đến 25 giờ khi đi cng hộp sạcTrang bị Game Mode với độ trễ chỉ 60ms gip bạn bắt kịp mọi khoảnh khắc khi chơi game,Tai nghe Bluetooth,10.60.123.231.0037,1390000,999,2025-11-19 18:27:10,1,600000,2025-11-19 18:27:10,2025-11-19 18:27:10
97249,Tai nghe Bluetooth True Wireless Ugreen Hitune T6 - WS200,"Tai nghe Ugreen Hitune T6 (WS200) | Giá rẻ, giao nhanh 2H",tai-nghe-bluetooth-ugreen-t6,/t/a/tai-nghe-bluetooth-ugreen-t6_1_.png,,"Chống ồn chủ động ANC: Cho bạn trải nghiệm m thanh trong trẻo, khng bị gin đoạnKhng nước IPX5: Chống mồ hi v nước bắn, thoải mi đeo khi tập luyện hoặc đi mưaMng loa kch thước 10mm: m thanh mạnh mẽ, sống động với dải m rộng v chi tiếtTrang bị hệ thống 4 mics: Giảm tiếng ồn hiệu quả, cho cuộc gọi r rng v khng bị r",Tai nghe Bluetooth,tai-nghe-bluetooth-ugreen-t6,1290000,999,2025-11-19 18:27:10,1,400000,2025-11-19 18:27:10,2025-11-19 18:27:10
84347,Tai nghe Bluetooth chụp tai Edifier W800BT Pro,"Tai nghe Edifier W800BT Pro | Giá rẻ, ưu đãi tốt",tai-nghe-chup-tai-edifier-w800bt-pro,/g/r/group_828.png,Ngy hội Smember từ ngy 6/6 - 15/6: Giảm gi cực sốc (số lượng c hạn) Ngy cuối hotsale chỉ p dụng thanh ton online 100% hoặc thanh ton trực tiếp tại cửa hng.,"Kết nối Bluetooth 5.4 tin tiến đảm bảo kết nối ổn định, cho trải nghiệm nghe mượt mChống ồn chủ động ANC mang đến khng gian yn tĩnh để tập trung lm việc, học tậpDriver kch thước 40mm cung cấp m thanh chất lượng cao, chi tiết với dải tần số rộngThời lượng pin ấn tượng đến 45 giờ, thoải mi sử dụng cả ngy di, khng lo hết pin",Tai nghe Bluetooth,tai-nghe-chup-tai-edifier-w800bt-pro,1399000,999,2025-11-19 18:27:10,1,429000,2025-11-19 18:27:10,2025-11-19 18:27:10
103904,Tai nghe Bluetooth chụp tai EarFun Tune Pro,"Tai nghe EarFun Tune Pro | Giá rẻ, ưu đãi tốt",tai-nghe-chup-tai-earfun-tune-pro,/e/a/earfun-tune-pro_2.png,,"Tận hưởng kết nối Bluetooth 5.4 ổn định v nhanh chng, cho trải nghiệm nghe nhạc liền mạchĐắm chm trong m nhạc m khng bị gin đoạn nhờ vo cng nghệ chống ồn chủ động (ANC)Thời lượng pin 120 giờ, cho php nghe nhạc cả ngy di m khng cần lo lắng về việc sạc pinm thanh sống động với hệ thống driver kp, mang đến m trầm su lắng v m bổng r nt",Tai nghe Bluetooth,tai-nghe-chup-tai-earfun-tune-pro,1590000,999,2025-11-19 18:27:10,1,400000,2025-11-19 18:27:10,2025-11-19 18:27:10
103692,Tai nghe Bluetooth chụp tai Edifier W80,"Tai nghe Edifier W80 | Giá rẻ, ưu đãi tốt",tai-nghe-chup-tai-edifier-w80,/t/a/tai-nghe-chup-tai-edifier-w80_13_.png,,"Cng nghệ khử tiếng ồn chủ động (ANC) cho trải nghiệm nghe nhạc hoặc đm thoại tập trung hơnTrang bị driver kch thước 40mm cho m thanh r rng, sống động, chn thực như nghe thực tiếpThời lượng pin đến 65 giờ khi tắt ANC, km theo tnh năng sạc nhanh gip bạn khng lo gin đoạnKết nối Bluetooth 5.4 gip đảm bảo kết nối khng dy ổn định v nhanh chng trong phạm vi 10m",Tai nghe Bluetooth,tai-nghe-chup-tai-edifier-w80,3000000,999,2025-11-19 18:27:10,1,910000,2025-11-19 18:27:10,2025-11-19 18:27:10
83837,Tai nghe Bluetooth chụp tai Gaming Baseus AeQur GH02,"Tai nghe Baseus AeQur GH02 | Giá rẻ, ưu đãi tốt",tai-nghe-chup-tai-baseus-aequr-gh02,/t/a/tai-nghe-chup-tai-baseus-aequr-gh02.png,,"Cng nghệ Bluetooth 5.3 cho kết nối ổn định, cho bạn trải nghiệm chơi game mượt mm thanh Hi-Res Audio ti tạo m thanh chi tiết, sống động, gip nghe r trong gameĐộ trễ cực thấp 20ms đảm bảo trải nghiệm m thanh v hnh ảnh đồng bộ hon hảoTai nghe được thiết kế với đệm tai mềm mại, m i, cho bạn cảm gic thoải mi khi đeo",Tai nghe Bluetooth,tai-nghe-chup-tai-baseus-aequr-gh02,2199000,999,2025-11-19 18:27:10,1,709000,2025-11-19 18:27:10,2025-11-19 18:27:10
73009,Tai nghe Bluetooth chụp tai Edifier WH500 ,"Tai nghe Bluetooth chụp tai Edifier WH500  | Giá rẻ, ưu đãi tốt",tai-nghe-bluetooth-edifier-wh500,/t/a/tai-nghe-bluetooth-edifier-wh500_2__1.png,,"Độ trễ cực thấp chỉ 80ms gip đồng bộ m thanh v hnh ảnh mượt m hơnCng nghệ nhận dạng giọng ni chnh xc ngay cả trong mi trường ồn oTrnh điều khiển kch thước 30mm mang đến chất m sống động, trong trẻoThiết kế gọn nhẹ, tinh tế v c thể gập lại gip dễ dng cất gọn trong ti xch",Tai nghe Bluetooth,tai-nghe-bluetooth-edifier-wh500,830000,999,2025-11-19 18:27:10,1,240000,2025-11-19 18:27:10,2025-11-19 18:27:10
98888,Tai nghe chụp tai bluetooth Baseus Bowie 30 Max,"Tai nghe chụp tai bluetooth Baseus Bowie 30 Max | Giá rẻ, ưu đãi tốt",tai-nghe-chup-tai-baseus-bowie-30-max,/g/r/group_1133_4_.png,,"Tai nghe Baseus Bowie 30 Max mang đến trải nghiệm m thanh sống động với cng nghệ m thanh Spatial Audio v Hi-Res Audio mang đến cho bạn trải nghiệm tuyệt vời nhất.Với thời gian sử dụng ln đến 65 giờ sau mỗi lần sạc, bạn c thể thoải mi nghe nhạc cả ngy m khng lo hết pin.Tai nghe c thiết kế chụp tai mềm mại v nhẹ, mang lại sự thoải mi cho người dng ngay cả khi sử dụng trong thời gian di.",Tai nghe Bluetooth,tai-nghe-chup-tai-baseus-bowie-30-max,1990000,999,2025-11-19 18:27:10,1,0,2025-11-19 18:27:10,2025-11-19 18:27:10
84360,Tai nghe Bluetooth True Wireless EarFun Air 2,"Tai nghe EarFun Air 2 | Giá rẻ, ưu đãi tốt",tai-nghe-bluetooth-earfun-air-2,/t/a/tai-nghe-bluetooth-earfun-air-2.png,,"Chống nước IPX7 cng cng nghệ SweatShield, gip trnh bị hư hỏng do nước v mồ hiĐộ trễ thấp chỉ 55ms mang đến trải nghiệm chơi game, xem phim mượt m, khng giật lagThời gian chơi 40 giờ (9 giờ với tai nghe, 31 giờ với hộp sạc), gip nghe nhạc cả ngy diKhử ồn đm thoại với 4 micro AI, loại bỏ tiếng ồn xung quanh, cho cuộc gọi trong trẻo, r rng",Tai nghe Bluetooth,tai-nghe-bluetooth-earfun-air-2,1190000,999,2025-11-19 18:27:10,1,400000,2025-11-19 18:27:10,2025-11-19 18:27:10
83839,Tai nghe Bluetooth Wireless Baseus AeQur G10,"Tai nghe Baseus AeQur G10 | Giá rẻ, ưu đãi tốt",tai-nghe-khong-day-baseus-aequr-g10,/t/a/tai-nghe-khong-day-baseus-aequr-g10_2_.png,,"Thời lượng pin khủng 27 giờ cho php bạn nghe nhạc cả ngy di m khng lo hết pinTrang bị cng nghệ Bluetooth 5.3 mang đến kết nối ổn định, mượt m, khng gin đoạnChống ồn mi trường ENC loại bỏ tiếng ồn xung quanh, cho bạn tập trung vo m nhạcĐộ trễ cực thấp 25ms cho trải nghiệm xem phim, chơi game mượt m, khng lo giật lag",Tai nghe Bluetooth,tai-nghe-khong-day-baseus-aequr-g10,1400000,999,2025-11-19 18:27:10,1,510000,2025-11-19 18:27:10,2025-11-19 18:27:10
110895,Tai nghe Bluetooth True Wireless Bowers & Wilkins Pi6,"Tai nghe Bowers & Wilkins Pi6 | Giá rẻ, ưu đãi tốt",tai-nghe-bluetooth-true-wireless-bowers-wilkins-pi6,/t/a/tai-nghe-bluetooth-true-wireless-bowers-wilkins-pi6_7_.png,,"Chất lượng m thanh aptX Adaptive mang đến trải nghiệm nghe nhạc sống độngTổng thời lượng pin ln đến 24 giờ, cho php bạn thưởng thức m nhạc lu diThiết kế dạng in-ear gip m st, tạo cảm gic thoải mi v cch m hiệu quảChống ồn chủ động ANC gip bạn tập trung hơn vo m nhạc v giảm tiếng ồn",Tai nghe Bluetooth,tai-nghe-bluetooth-true-wireless-bowers-wilkins-pi6,7755000,999,2025-11-19 18:27:10,1,0,2025-11-19 18:27:10,2025-11-19 18:27:10
73911,Tai nghe Bluetooth chụp tai SoundPEATS A8 - Chỉ có tại CellphoneS,"Tai nghe SoundPEATS A8 | Giá rẻ %%currentmonth%%, nhiều ưu đãi",tai-nghe-chup-tai-soundpeats-a8,/t/a/tai-nghe-chup-tai-soundpeats-a8_1_1.png,,"Cng nghệ chống ồn chủ động ANC, khử ồn v tạp m ở độ su ln đến -43dBĐồng bộ tốt giữa hnh ảnh v m thanh với độ trễ 53ms ở chế độ Game ModeThời lượng sử dụng pin lin tục ln đến 70 giờ m chỉ mất 2.4 giờ để sạc đầyDriver Dynamic c kch thước lớn 40mm, mang đến chất lượng m sống động",Tai nghe Bluetooth,tai-nghe-chup-tai-soundpeats-a8,1600000,999,2025-11-19 18:27:10,1,810000,2025-11-19 18:27:10,2025-11-19 18:27:10
93069,Bàn phím Gaming MSI Force GK100 RGB Led,Bàn phím Gaming MSI Force GK100 RGB Led | Giá rẻ	,ban-phim-gaming-msi-forge-gk100-rgb-led-den,/g/a/gaming_8_-_2025-05-28t150249.617.png,Flash Sale Back to School từ 9:00-11:00 ngy 21/10 Thanh ton online 100% (trừ chuyển khoản). Mỗi SĐT chỉ được mua 1 sản phẩm cng loại. Giữ đơn hng trong 24h. Khng tặng km qu Back to School,"Switch bền bỉ cho php chơi game lu di với khả năng chịu được hơn 10 triệu lần nhấn, đảm bảo độ tin cậy.Phm nng tiện lợi gip dễ dng điều chỉnh hiệu ứng nh sng v điều khiển đa phương tiện chỉ với một lần nhấn.Tnh năng chống ghosting cho php nhận cng lc ln đến 19 phm, nng cao hiệu suất trong cc trận đấu căng thẳng.Thiết kế gc bn phm c thể điều chỉnh với hai chn nng gip tạo tư thế cổ tay thoải mi, giảm mỏi khi sử dụng lu.","Chuột, bàn phím",ban-phim-gaming-msi-forge-gk100-rgb-led-den,490000,999,2025-11-19 17:37:22,1,100000,2025-11-19 17:37:22,2025-11-19 17:37:22
104792,Bàn phím cơ có dây AULA F75 trắng,Bàn phím cơ có dây AULA F75 trắng | Giá rẻ,ban-phim-co-co-day-aula-f75-trang,/g/a/gaming_8_33_.png,,"80 phm (bn phm 80%) gip tiết kiệm khng gian trn bn lm việc so với bn phm full-size.Kết nối c dy Type-C đảm bảo kết nối ổn định v tốc độ truyền dữ liệu nhanh chng, trnh tnh trạng lag hay gin đoạn.Hot-Swap 5 pin, đn nền LED nhiều mu sắc với 20 hiệu ứng nh sng, nm xoay đa chức năng cho php người dng ty chỉnh bn phm theo sở thch c nhn60 triệu lần bấm đảm bảo tuổi thọ cực kỳ cao, vượt trội so với bn phm thng thườngHiệu ứng m thanh Linear, v tốc độ phản hồi 1000Hz mang lại trải nghiệm g phm m i, chnh xc v nhanh chng","Chuột, bàn phím",ban-phim-co-co-day-aula-f75-trang,790000,999,2025-11-19 17:37:22,1,40000,2025-11-19 17:37:22,2025-11-19 17:37:22
81804,Bàn phím iPad Pro 11 M4 Apple Magic Keyboard + Trackpad,Bàn phím Apple Magic Keyboard iPad Pro 11 inch M4 giá rẻ,ban-phim-apple-magic-keyboard-ipad-pro-11-inch-m4,/b/a/ban-phim-apple-magic-keyboard-tr.png,,"Trải nghiệm g phm tuyệt vời: Thiết kế nhỏ gọn v trang nh, mang lại cảm gic thoải mi khi sử dụng.Dy 14 phm chức năng: Tăng cường tnh linh hoạt v khả năng truy cập nhanh vo cc chức năng quan trọng.Cổng USB-C để sạc nối tiếp: Tiện lợi cho việc sạc thiết bị m khng lm gin đoạn cng việc.Bảo vệ ton diện: C thể gấp lại để bảo vệ cả mặt trước v mặt sau của iPad khi di chuyển.Bn di bằng knh lớn: Cung cấp phản hồi cảm ứng chnh xc v hỗ trợ cc thao tc Multi-Touch, gip tối ưu ha quy trnh lm việc.",-,ban-phim-apple-magic-keyboard-ipad-pro-11-inch-m4,8290000,999,2025-11-19 17:37:22,1,0,2025-11-19 17:37:22,2025-11-19 17:37:22
93073,Bàn phím không dây Logitech Pop Icon Keys,Bàn phím không dây Logitech Pop Icon Keys | Giá rẻ,ban-phim-khong-day-logitech-pop-icon-keys,/g/a/gaming_8_17__1.png,"Sale ""She"" m từ ngy 4/3 - 9/3 : Giảm gi cực sốc (số lượng c hạn, p dụng cng ưu đi Smember). Ngy cuối hotsale chỉ p dụng thanh ton online 100% hoặc thanh ton trực tiếp tại cửa hng.","Thiết kế to bạo từ nhựa ti chế, chọn mu sắc phong cch c nhn v bảo vệ mi trường.Bn phm yn tĩnh với cng nghệ SilentTouch, giảm tiếng ồn hơn 90%.Phm hnh động ty chỉnh gip nng cao hiệu suất lm việc, dễ dng chuyển đổi chế độ.Kết nối tối đa 5 thiết bị, thời gian sử dụng pin 3 năm cho bn phm v 2 năm cho chuột.","Chuột, bàn phím",ban-phim-khong-day-logitech-pop-icon-keys,1499000,999,2025-11-19 17:37:22,1,209000,2025-11-19 17:37:22,2025-11-19 17:37:22
33639,Bàn phím không dây Logitech K400 Plus,Bàn phím không dây Logitech K400 Plus | Giá rẻ,ban-phim-khong-day-logitech-k400-plus,/g/a/gaming_8_93_.png,,"Thiết kế 2 trong 1 với bn phm v touchpad tch hợp, gip điều khiển TV hoặc my tnh từ xa m khng cần thm chuột rời.Kết nối khng dy 2.4GHz thng qua đầu thu Unifying Receiver, cho phạm vi sử dụng ln đến 10 mt m khng bị trễ hay nhiễu sng.Dễ dng thao tc với TV, PC hoặc media center từ ghế sofa với thiết kế nhỏ gọn, nhẹ, bố cục phm đa phương tiện thng minh v dễ sử dụng.Sử dụng 2 pin AA với thời gian sử dụng trung bnh ln đến 18 thng, khng lo thay pin thường xuyn.Hỗ trợ Windows 7/8/10 trở ln, Android 5.0+, v Chrome OS, mang lại tnh linh hoạt cao khi kết nối với nhiều thiết bị khc nhau.","Chuột, bàn phím",ban-phim-khong-day-logitech-k400-plus,1099000,999,2025-11-19 17:37:22,1,349000,2025-11-19 17:37:22,2025-11-19 17:37:22
110464,Bàn phím cơ không dây Aula S100 Pro xanh dương trắng tím đậm,Bàn phím cơ không dây Aula S100 Pro xanh dương trắng tím đậm | Giá rẻ,ban-phim-co-khong-day-aula-s100-pro-xanh-duong-trang-tim-dam,/g/a/gaming_8_-_2025-08-06t163033.390.png,"Sale 20/10 từ ngy 17/10 - 20/10 : Giảm gi chỉ cn 690,000đ (số lượng c hạn, p dụng cng ưu đi Smember). Ngy cuối hotsale chỉ p dụng thanh ton online 100% hoặc thanh ton trực tiếp tại cửa hng.","Kết nối 3 chế độ linh hoạt: Type-C c dy, khng dy 2.4G v Bluetooth dễ dng chuyển đổi giữa nhiều thiết bị.Pin 4000mAh sử dụng ln đến 132 giờ thoải mi cả tuần khng cần sạcHot-Swap 3 pin dễ dng thay switch m khng cần hn m khng lo kỹ thuật phức tạp.Keycap PBT Double-Shot cao cấp & thiết kế Gasket Mount m i cho trải nghiệm g phm ổn định, chống rung hiệu quả.","Chuột, bàn phím",ban-phim-co-khong-day-aula-s100-pro-xanh-duong-trang-tim-dam,990000,999,2025-11-19 17:37:22,1,200000,2025-11-19 17:37:22,2025-11-19 17:37:22
84520,Bàn phím cơ E-Dra không dây EK368L Beta Trắng Xám,Bàn phím cơ E-Dra không dây EK368L Beta Trắng Xám | Giá rẻ,ban-phim-co-e-dra-khong-day-ek368l-beta-trang-xam,/g/a/gaming_8_37_.png,,"Kết nối đa dạng: Hỗ trợ kết nối 2.4Ghz v Bluetooth, thuận tiện cho nhiều thiết bị.Độ bền cao: Khung v vỏ nhựa cứng cp, switch Huano 50 triệu lượt nhấn.Keycap chất lượng: Cng nghệ in DoubleShot siu bền bỉ, chống bo mn.Pin lu di: Sử dụng 2 pin AAA, thời lượng ln đến 6 thng.","Chuột, bàn phím",ban-phim-co-e-dra-khong-day-ek368l-beta-trang-xam,549000,999,2025-11-19 17:37:22,1,50000,2025-11-19 17:37:22,2025-11-19 17:37:22
101167,Bàn phím cơ E-DRA EK375 V2 Alpha Black Blue,Bàn phím cơ E-DRA EK375 V2 Alpha Black Blue | Giá rẻ,ban-phim-co-e-dra-ek375-v2-alpha-black-blue,/g/a/gaming_8_42_.png,"Hotsale từ ngy 31/10-2/11 : Giảm gi chỉ cn 439,000đ (số lượng c hạn, p dụng cng ưu đi Smember). Ngy cuối hotsale chỉ p dụng thanh ton online 100% hoặc thanh ton trực tiếp tại cửa hng.","Thiết kế nhỏ gọn 82 phm, cấu trc Gasket gip trải nghiệm g m i, ổn định.Switch E-DRA Linear Custom, phm bấm mượt m, phản hồi nhanh, ph hợp chơi game v g phm.Keycaps PBT Doubleshot, bền bỉ, chống mờ chữ, kết hợp LED Rainbow ấn tượng.Kết nối Type-C, full anti-ghosting keys, đảm bảo độ chnh xc khi nhập liệu v chơi game.","Chuột, bàn phím",ban-phim-co-e-dra-ek375-v2-alpha-black-blue,690000,999,2025-11-19 17:37:22,1,200000,2025-11-19 17:37:22,2025-11-19 17:37:22
94921,Bàn phím Apple Magic Keyboard 2024 (MXCL3),Bàn phím Apple Magic Keyboard 2024 (MXCL3) | Giá rẻ,ban-phim-apple-magic-keybroad-2024,/b/a/ban-phim-apple-magic-keybroad-2024-thumb.png,,"Magic Keyboard đem lại trải nghiệm g phm thoải mi v chnh xc ấn tượng.Bn phm cn c thể kết nối khng dy v sạc lại được, với thời lượng pin di v bn phm hoạt động trong một thng hoặc lu hơn sau mỗi lần sạc.Bn phm tự động kết nối với Mac, để bạn c thể lm việc ngay lập tức.Sản phẩm c một cổng USB-C v đi km một Cp Sạc USB-C sợi bện, gip bạn kết nối v sạc qua cổng USB-C trn my Mac.","Chuột, bàn phím",ban-phim-apple-magic-keybroad-2024,2290000,999,2025-11-19 17:37:22,1,0,2025-11-19 17:37:22,2025-11-19 17:37:22
33643,Bàn phím Bluetooth Logitech K580,Bàn phím Bluetooth Logitech K580 | Giá rẻ,ban-phim-khong-day-logitech-k580,/g/a/gaming_8_76_.png,"Sale 8/3 giảm sốc từ ngy 5/03 - 10/03 : Giảm gi chỉ cn 850,000đ (số lượng c hạn, p dụng cng ưu đi Smember). Ngy cuối khuyến mi chỉ p dụng thanh ton online 100% hoặc thanh ton trực tiếp tại cửa hng.","Thiết kế hiện đại, mỏng nhẹ, tch hợp gi đỡ điện thoại, my tnh bảng tiện lợi Sử dụng tiện lợi với kết nối khng dy qua Bluetooth hoặc đầu thu USB km theoTương thch với nhiều hệ điều hnh như Windows, macOS v điện thoại, tabletTch hợp Easy Switch kết nối v dễ dng chuyển đổi thao tc nhập liệu với 2 thiết bịTuổi thọ pin đến 24 thng cng khả năng tiết kiệm pin nhờ tnh năng tự động ngủ","Chuột, bàn phím",ban-phim-khong-day-logitech-k580,1199000,999,2025-11-19 17:37:22,1,209000,2025-11-19 17:37:22,2025-11-19 17:37:22
103895,Bàn phím không dây Aula F75 Max Glacier Blue,Bàn phím không dây Aula F75 Max Glacier Blue | Giá rẻ,ban-phim-khong-day-aula-f75-max-glacier-blue,/g/a/gaming_8_2_.png,,"Thiết kế nhỏ gọn, 75% (Tenkeyless): Giữ lại đầy đủ cc phm chức năng trong khi tiết kiệm khng gian bn lm việc.Hot-swap ton bộ phm: Dễ dng thay switch m khng cần hn, linh hoạt theo sở thch người dng.Thiết kế Gasket Mount + 6 lớp cch m: Trải nghiệm g m i, giảm tiếng ồn vượt trội.LED RGB 16.8 triệu mu, 16 chế độ hiệu ứng: Tuỳ biến nh sng sinh động, tăng tnh c nhn ha.Pin Lithium 4000mAh sạc lại được: Dng ln đến 80 giờ, sạc đầy chỉ 4 tiếng.Kết nối đa dạng 3 mode: USB Type-C / 2.4G / Bluetooth: Linh hoạt cho cả PC, laptop, điện thoại, my tnh bảng.","Chuột, bàn phím",ban-phim-khong-day-aula-f75-max-glacier-blue,1690000,999,2025-11-19 17:37:22,1,240000,2025-11-19 17:37:22,2025-11-19 17:37:22
110452,Bàn phím cơ không dây FL-Esports CMK75 Desert Grey,Bàn phím cơ không dây FL-Esports CMK75 Desert Grey | Giá rẻ,ban-phim-co-khong-day-fl-esports-cmk75-desert-grey,/g/a/gaming_8_-_2025-08-06t154441.677.png,"Sale 20/10 từ ngy 17/10 - 20/10 : Giảm gi chỉ cn 1,290,000đ (số lượng c hạn, p dụng cng ưu đi Smember). Ngy cuối hotsale chỉ p dụng thanh ton online 100% hoặc thanh ton trực tiếp tại cửa hng.","Kết nối đa năng 3 chế độ: C dy USB, Bluetooth & 2.4GHz linh hoạt sử dụng mọi lc.Pin 3000mAh dng lu kết nối khng dy xa đến 10m hon hảo cho cả chơi game lẫn lm việc, khng lo gin đoạn.LED RGB sống động, hỗ trợ phần mềm ty chỉnh hiệu ứng thể hiện c tnh với hng loạt hiệu ứng nh sng bắt mắt.Gasket Mount + đệm tiu m g m tay, giảm ồn hiệu quả, ph hợp cả mi trường lm việc yn tĩnh.","Chuột, bàn phím",ban-phim-co-khong-day-fl-esports-cmk75-desert-grey,2290000,999,2025-11-19 17:37:22,1,800000,2025-11-19 17:37:22,2025-11-19 17:37:22
110501,Bàn phím cơ không dây AULA F75 trắng contour,Bàn phím cơ không dây AULA F75 trắng contour | Giá rẻ,ban-phim-co-khong-day-aula-f75-trang-contour,/g/a/gaming_8_-_2025-08-07t093719.682.png,,"Cấu trc Gasket Leaf Spring 5 lớp, gip lấp đầy khoảng trống v giảm m thanh khi trục va vo tấm định vị.Khe kha đơn PCB gip tối ưu ha tnh nhất qun v đảm bảo độ đn hồi mềm mại cho bn phm.Tch hợp tnh năng Hot-Swap tự do thay thế thn trục để ph hợp với thi quen sử dụng bn phm của bạn.LED RGB độc lập khoảng 16.8 triệu mu v c thể ty chỉnh ngay trn bn phm.","Chuột, bàn phím",ban-phim-co-khong-day-aula-f75-trang-contour,1790000,999,2025-11-19 17:37:22,1,300000,2025-11-19 17:37:22,2025-11-19 17:37:22
